Station,Site,2014-07-27,2014-07-28,2014-07-29,2014-07-30,2014-07-31,2014-08-01,2014-08-02,2014-08-03,2014-08-04,2014-08-05,2014-08-06,2014-08-07,2014-08-08,2014-08-09,2014-08-10,2014-08-11,2014-08-12,2014-08-13,2014-08-14,2014-08-15,2014-08-16,2014-08-17,2014-08-18,2014-08-19,2014-08-20,2014-08-21,2014-08-22,2014-08-23,2014-08-24,2014-08-25,2014-08-26,2014-08-27,2014-08-28,2014-08-29,2014-08-30,2014-08-31,2014-09-01,2014-09-02,2014-09-03,2014-09-04,2014-09-05,2014-09-06,2014-09-07,2014-09-08,2014-09-09,2014-09-10,2014-09-11,2014-09-12,2014-09-13,2014-09-14,2014-09-15,2014-09-16,2014-09-17,2014-09-18,2014-09-19,2014-09-20,2014-09-21
0006,Ukiah-Library,5.7016666,5.218333400000001,5.2016666,5.106087,4.1133334,9.315000000000001,10.016666599999999,7.3066666,4.3066666,6.401818199999999,14.605,14.3066666,20.300869600000002,24.0,7.7016666,4.0083334,3.3182608,4.9033334,18.71,8.016666599999999,5.3066666,4.5083334,7.508333400000001,6.1072728,3.6104348,3.21,2.815,4.1049999999999995,3.105,4.4033334,3.815,5.2,7.0,5.0083334,2.4,2.3008696,7.3066666,22.0086956,10.508333400000001,13.7183334,13.4018182,14.4033334,12.008333400000001,7.0,4.9116666,4.813912999999999,8.113333399999998,7.016666599999999,5.4156522,5.5083334,3.5166665999999998,4.5,4.1147826,2.0,1.707826,3.7183334,3.9033333999999997
0007,Cortina Indian Rancheria,11.730555666666667,8.0,8.220289999999999,6.405555666666667,5.405555666666667,9.013889,6.9055556666666655,11.919444333333333,11.716666666666667,14.405555666666666,22.013889000000002,20.5,17.202777666666666,25.013889000000002,14.825000000000001,9.311110999999999,9.027777666666665,7.122222333333333,7.027777666666665,10.419444333333333,6.527777666666665,4.202777666666667,6.608333333333333,9.311110999999999,7.919444333333334,8.405555666666666,9.202777666666664,6.716666666666666,6.702777666666667,12.330434666666667,11.811110999999999,9.825000000000001,14.028985666666665,10.716666666666667,7.617391333333334,10.521739000000002,32.12222233333333,15.202777666666664,14.405555666666666,7.6121213333333335,12.411594333333333,14.028985666666665,10.713043333333333,12.608333333333334,10.027777666666665,11.301449333333332,13.602898666666666,14.0,6.823188333333333,11.823188333333334,4.808695666666667,9.315942,6.666667,3.0,8.507246333333333,14.122222333333333,9.013889
0007,Livermore,7.1049999999999995,5.4116666,3.6191304000000004,5.71,4.7016666,5.7016666,7.709999999999999,6.0083334,4.3066666,7.0,9.1,9.016666599999999,8.0,,,6.538462,6.1049999999999995,3.5166665999999998,3.7183334,6.0083334,7.315,6.516666599999999,5.5,5.2016666,4.3008696,5.8066666,5.1049999999999995,4.6133334,5.6049999999999995,6.6049999999999995,6.815,7.203478200000001,9.709999999999999,6.6049999999999995,4.21,4.3066666,14.008333400000001,11.7016666,8.813913000000001,12.815000000000001,16.105,23.4033334,13.9116666,12.315000000000001,9.8066666,11.406956600000001,13.4033334,11.7016666,10.508333400000001,8.008333400000001,9.105,7.613333399999999,6.406956600000001,3.1133334,7.016666599999999,7.3066666,5.4033334
0009,Oakland,12.2016666,8.9113044,8.315000000000001,7.516666599999999,8.2016666,10.709999999999999,7.911666600000001,6.3066666,6.0,6.815,7.911666600000001,9.0173914,14.815000000000001,10.209999999999999,5.3066666,7.613333399999999,5.21,4.718333400000001,4.0,8.0,10.008333400000001,5.5083334,6.009091,3.6133333999999997,3.8066666,6.1147826,5.5166666,5.4033334,5.218333400000001,5.8066666,7.218333400000001,9.016666599999999,8.105,6.1049999999999995,7.411666600000001,7.8066666,12.315000000000001,7.411666600000001,9.113333399999998,12.209999999999999,17.6191304,22.315,14.3066666,10.815000000000001,9.2183334,12.315000000000001,12.613333399999998,12.008333400000001,9.7016666,11.7016666,9.3066666,8.516666599999999,5.5083334,4.212174,9.315000000000001,6.3149999999999995,4.4116666
0010,Sacramento-1309 T Street,,4.876923,5.718333400000001,6.903333399999999,5.899074111111111,9.707826,8.815000000000001,9.253703666666665,6.815,12.4033334,18.484259222222217,13.508333400000001,16.5083334,17.180808111111116,,5.357143,5.1066666000000005,,,6.8,,,7.294118,4.7016666,4.8149999999999995,5.334259222222222,5.8149999999999995,6.7016666,4.653703666666668,5.953623222222222,5.0,7.625252555555554,9.2054546,6.8066666,6.704629666666668,8.4033334,16.106087000000002,13.839814777777779,11.707826,11.105,16.225,17.7016666,14.7183334,10.437962999999998,8.518181799999999,9.9033334,12.274999999999999,10.209999999999999,8.4156522,6.968518555555554,7.6191304,9.209999999999999,5.090909111111112,5.718333400000001,7.403333399999999,6.852173888888888,5.2034782
0011,Oakland West,10.9033334,6.903333399999999,6.613333399999999,7.016666599999999,7.6191304,11.209999999999999,8.7016666,8.2183334,4.3149999999999995,5.218333400000001,9.008333400000001,9.709999999999999,15.7016666,11.209999999999999,4.7016666,6.707826,5.0,4.71,3.6133333999999997,6.815,6.3066666,3.8066666,4.71,3.0083334,3.6049999999999995,3.71,4.5130434,5.3066666,4.1049999999999995,6.709999999999999,5.5166666,7.815,6.1133334,5.0166666,7.016666599999999,8.605,12.4033334,6.903333399999999,8.605,10.716521799999999,18.3066666,20.7016666,12.815000000000001,11.9033334,10.209999999999999,13.4116666,12.508333400000001,11.113333399999998,8.815000000000001,11.516666599999999,9.0,8.2183334,5.6133334,4.8066666,7.016666599999999,3.0,2.815
0012,Laney College,11.105,7.7016666,7.016666599999999,7.113333399999999,8.716521799999999,12.508333400000001,8.2183334,6.2016666,4.6049999999999995,6.815,9.4116666,9.9116666,16.106087000000002,9.7016666,4.0083334,8.8066666,8.1072728,10.106086999999999,5.5166666,6.903333399999999,7.903333399999999,5.0166666,5.4033334,4.6133334,4.21,5.9116666,5.9033334,4.7016666,3.7183334,6.2016666,6.7016666,8.509091000000002,7.6104348,6.0166666,6.718333400000001,7.516666599999999,12.209999999999999,7.411666600000001,9.9116666,12.605,20.2016666,20.613333400000002,12.9033334,12.0,10.2016666,12.106086999999999,12.209999999999999,11.0,9.2183334,10.613333399999998,8.9033334,8.7183334,5.8066666,4.9033334,7.815,4.218333400000001,3.4033333999999997
1001,Redwood City,9.9116666,7.016666599999999,4.903333399999999,5.1133334,5.4033334,8.509091000000002,7.209999999999999,6.1049999999999995,4.5043478,4.3149999999999995,6.718333400000001,6.218333400000001,10.516666599999999,8.4033334,2.4033334,4.7016666,5.707826,2.2016666000000003,1.815,4.8052174,8.605,7.0,5.21,2.2183334,2.6133334,4.0,5.0166666,4.4116666,5.9033334,7.209999999999999,10.508333400000001,11.3066666,9.0,8.105,7.113333399999999,8.605,13.4033334,8.9116666,8.016666599999999,12.0,18.605,25.605,16.21,11.709999999999999,11.5,14.716521799999999,13.209999999999999,13.9116666,12.613333399999998,13.0,11.008333400000001,8.2183334,6.911666600000001,3.9033333999999997,8.815000000000001,8.2016666,6.0
1002,Colusa-Sunrise Blvd,,,7.0,,,,,,,,20.3,,,15.8,,,,,,7.5,,,,,,7.8,,,,,,8.1,,,,,,15.3,,,,,,11.2,,,,,,9.8,,,,,,8.9,
1003,Woodland-Gibson Road,,5.1,,,,,,6.9,,,,,,12.6,,,,,,7.8,,,,,,5.8,,,,,,7.1,,,,,,10.0,,,,,,9.3,,,,,,6.6,,,,,,,
1004,San Pablo,12.7016666,8.605,6.0166666,7.017391399999999,8.8066666,12.613333399999998,8.8066666,8.7183334,6.0166666,7.403333399999999,7.406956600000001,10.4033334,17.113333400000002,13.113333399999998,8.113333399999998,8.2016666,7.0086956,6.903333399999999,5.218333400000001,7.411666600000001,9.516666599999999,5.9116666,7.0,6.218333400000001,5.5166666,7.911304400000001,9.016666599999999,8.0,5.6049999999999995,8.7183334,7.218333400000001,9.0086956,8.9116666,7.5,10.0,10.605,14.7016666,8.2034782,11.709999999999999,13.815000000000001,21.613333400000002,23.2183334,15.9033334,14.315000000000001,10.016666599999999,13.9113044,13.209999999999999,11.5,10.3066666,11.4116666,11.315000000000001,10.209999999999999,8.318260800000001,7.203478200000001,8.2183334,7.7016666,7.5
3001,Lakeport-Lakeport Blvd.,,3.7,,,,,,13.8,,,,,,16.3,,,,,,10.1,,,,,,5.4,,,,,,7.6,,,,,,11.9,,,,,,7.8,,,,,,7.4,,,,,,4.3,
4001,Sacramento Health Department-Stockton Blvd.,,5.1,,,5.7,,,8.7,,,16.6,,,15.6,,,5.0,,,6.8,,,5.7,,,5.0,,,4.0,,,6.7,,,5.6,,,13.0,,,14.4,,,8.8,,,11.9,,,6.3,,,4.7,,,4.7,
